room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
17243297,1467,116184767,Private room,,Auckland,,Torbay,1,0.0,1,1.0,,68.0,,Beautiful Luxury home by Long Bay Beach,2017-07-19 01:26:38.699299,-36.695192,174.74601,0101000020E6100000A60F5D50DFD765406D382C0DFC5842C0
9466237,1467,49058170,Private room,,Auckland,,Herne Bay,2,0.0,2,1.0,,64.0,,Hotel room in a cozy apt!,2017-07-19 01:26:38.689103,-36.840237,174.7382,0101000020E6100000083D9B559FD76540D0F1D1E28C6B42C0
18167524,1467,124800780,Private room,,Auckland,,Lake Pupuke,0,0.0,1,1.0,,75.0,,Milford-Double bedroom,2017-07-19 01:26:37.442738,-36.770684,174.760078,0101000020E6100000170D198F52D8654076C6F7C5A56242C0
7419395,1467,38861641,Private room,,Auckland,,Oaktree,0,0.0,1,1.0,,72.0,,Sea view B&B in Browns Bay,2017-07-19 01:26:37.435718,-36.716448,174.73252,0101000020E61000004F75C8CD70D765406EA46C91B45B42C0
17384972,1467,117510766,Private room,,Auckland,,Crown Hill,0,0.0,1,1.0,,75.0,,Room close to Milford Beach,2017-07-19 01:26:37.433105,-36.763997,174.762641,0101000020E6100000D732198E67D86540FE9E58A7CA6142C0
19533714,1467,114735081,Private room,,Auckland,,Meadowbank South,0,0.0,2,1.0,,75.0,,Tranquil Villa,2017-07-19 01:26:37.430848,-36.8818,174.821595,0101000020E6100000D4F198814ADA654070CE88D2DE7042C0
17370406,1467,117391377,Private room,,Auckland,,Durham Green,0,0.0,2,1.0,,75.0,,Cosy in West Auckland,2017-07-19 01:26:37.422241,-36.831251,174.658912,0101000020E6100000245E9ECE15D5654037E2C96E666A42C0
18529587,1467,48449727,Private room,,Auckland,,Parnell West,2,0.0,2,1.0,,75.0,,Stunning city and Harbour views,2017-07-19 01:26:37.418453,-36.850117,174.779456,0101000020E61000007995B54DF1D86540066344A2D06C42C0
18880551,1467,68151103,Private room,,Auckland,,Freemans Bay,0,0.0,2,1.0,,72.0,,Ponsonby Garden View Room,2017-07-19 01:26:37.415995,-36.852822,174.747881,0101000020E6100000988922A4EED7654098A77345296D42C0
12919747,1467,70874403,Private room,,Auckland,,Dairy Flat-Redvale,0,0.0,2,1.0,,64.0,,Lovely room on equine property close to amenities,2017-07-19 01:26:36.111005,-36.681413,174.681444,0101000020E6100000C6C1A563CED56540DD088B8A385742C0
12681513,1467,9075143,Private room,,Auckland,,Ponsonby West,0,0.0,2,1.0,,66.0,,Inner City Native Bush Sanctury,2017-07-19 01:26:36.103424,-36.848951,174.729642,0101000020E610000038F92D3A59D765400874266DAA6C42C0
16444938,1467,89782408,Private room,,Auckland,,Kingsland,5,5.0,2,1.0,,74.0,,High ceilings and HRV system villa,2017-07-19 01:26:36.093703,-36.875934,174.749496,0101000020E6100000730F09DFFBD765402CBAF59A1E7042C0
14810607,1467,92531391,Private room,,Auckland,,Silverdale North,0,0.0,2,1.0,,68.0,,friendly lifestyle in silverdale,2017-07-19 01:26:36.087132,-36.631602,174.657693,0101000020E6100000DCB930D20BD565404A0B9755D85042C0
18465908,1467,72001075,Private room,,Auckland,,Manly,0,0.0,4,2.0,,64.0,,Little Manly Lodge,2017-07-19 01:26:36.082943,-36.637851,174.758976,0101000020E61000005D4E098849D86540465C001AA55142C0
19720594,1467,138992013,Private room,,Auckland,,Grey Lynn East,0,0.0,2,1.0,,68.0,,Boutique Elevated Townhouse GreyLynn/Ponsonby,2017-07-19 01:26:36.078329,-36.857702,174.742056,0101000020E61000009E7939ECBED765405EDBDB2DC96D42C0
18637580,1467,129494513,Private room,,Auckland,,Sandringham North,0,0.0,2,0.0,,75.0,,Sleep out in Sandringham,2017-07-19 01:26:34.719698,-36.88147,174.73575,0101000020E6100000068195438BD76540DB334B02D47042C0
18199387,1467,511562,Private room,,Auckland,,Orakei North,0,0.0,5,2.0,,64.0,,"Almost City, Luxury Quiet Private",2017-07-19 01:26:34.715524,-36.857344,174.822217,0101000020E6100000E3A6069A4FDA6540FEB5BC72BD6D42C0
19663393,1467,97852789,Private room,,Auckland,,Mt Eden North,0,0.0,2,1.0,,75.0,,Walk to Eden Park and CBD,2017-07-19 01:26:34.713170,-36.870813,174.752949,0101000020E6100000CA51802818D8654040F7E5CC766F42C0
15855673,1467,102746449,Private room,,Auckland,,Parnell West,5,5.0,2,1.0,,64.0,,"St Stephens Ave,   Large room with friendly people",2017-07-19 01:26:34.708367,-36.856744,174.787049,0101000020E61000002F6B62812FD96540A98592C9A96D42C0
10884648,1467,24563785,Private room,,Auckland,,Te Atatu Central,19,5.0,2,1.0,,64.0,,Peninsula Pension,2017-07-19 01:26:34.703427,-36.843192,174.654771,0101000020E6100000D1EB4FE2F3D46540DA1F28B7ED6B42C0
9528057,1467,8735781,Private room,,Auckland,,Browns Bay,4,5.0,2,1.0,,75.0,,Beautiful double Room with sea view,2017-07-19 01:26:34.700618,-36.712657,174.7483,0101000020E61000001973D712F2D76540FB213658385B42C0
7809513,1467,41110749,Private room,,Auckland,,Hobsonville East,0,0.0,1,1.0,,75.0,,Hobsonville Point-Hidden Gem in Ack,2017-07-19 01:26:34.697358,-36.793882,174.655825,0101000020E6100000C6DCB584FCD465400971E5EC9D6542C0
12162440,1467,43650478,Private room,,Auckland,,Waiake,0,0.0,2,1.0,,75.0,,Walk to Waiake Beach!,2017-07-19 01:26:34.694277,-36.708167,174.747805,0101000020E61000002159C004EED76540A08D5C37A55A42C0
15348184,1467,23867314,Private room,,Auckland,,St Lukes,2,0.0,2,1.0,,68.0,,Bohemian Kingsland Private Room--Share House,2017-07-19 01:26:34.691697,-36.871667,174.73176,0101000020E6100000AC90F2936AD765405000C5C8926F42C0
5078141,1467,5930717,Private room,,Auckland,,Murrays Bay,0,0.0,2,1.0,,75.0,,Quiet Room Near Beach,2017-07-19 01:26:34.689348,-36.729942,174.739096,0101000020E61000005793A7ACA6D7654009FD4CBD6E5D42C0
18165034,1467,71873327,Private room,,Auckland,,Tuff Crater,0,0.0,1,2.0,,68.0,,convenient to all of Auckland,2017-07-19 01:26:33.289710,-36.801401,174.749198,0101000020E61000005187156EF9D76540A8FDD64E946642C0
17448539,1467,118106509,Private room,,Auckland,,Murrays Bay,1,0.0,2,1.0,,75.0,,World Masters Games Accommodation,2017-07-19 01:26:33.284725,-36.73276,174.737048,0101000020E6100000A1F2AFE595D7654092E86514CB5D42C0
18110264,1467,124763575,Private room,,Auckland,,Mission Bay,0,0.0,2,1.0,,64.0,,Sunny Mission Bay near the beach,2017-07-19 01:26:33.276738,-36.851325,174.8345,0101000020E610000062105839B4DA654034A2B437F86C42C0
16898913,1467,112777227,Private room,,Auckland,,Torbay,0,0.0,2,0.0,,75.0,,1 Bed Studio in Torbay,2017-07-19 01:26:33.274405,-36.695219,174.753059,0101000020E6100000AC1E300F19D865406747AAEFFC5842C0
13047725,1467,72210340,Private room,,Auckland,,St Marys,9,5.0,2,1.0,,75.0,,Double (couples) sunny room and palmed courtyard,2017-07-19 01:26:33.271444,-36.847551,174.74701,0101000020E61000001EF98381E7D765409758198D7C6C42C0
9684713,1467,27394969,Private room,,Auckland,,Awaruku,0,0.0,2,1.0,,72.0,,All you could want.,2017-07-19 01:26:33.267143,-36.702975,174.72499,0101000020E6100000AA7D3A1E33D76540EB73B515FB5942C0
3917607,1467,2859397,Private room,,Auckland,,Newmarket,65,5.0,2,1.0,,67.0,,"Art Deco, central, cosy apartment",2017-07-19 01:26:33.261958,-36.865266,174.780297,0101000020E610000057056A31F8D865409D2B4A09C16E42C0
13188593,1467,71010126,Private room,,Auckland,,Waiake,0,0.0,4,2.0,,75.0,,"Browns Bay/Waiake, Clifftop 2 brm apartment.",2017-07-19 01:26:33.259182,-36.709401,174.751766,0101000020E6100000D50792770ED86540F65FE7A6CD5A42C0
16276846,1467,102803688,Private room,,Auckland,,Parnell West,9,5.0,2,1.0,,81.0,,Private luxury room Auckland City,2017-07-19 01:26:33.252141,-36.851126,174.784743,0101000020E61000007A185A9D1CD965403D635FB2F16C42C0
18231278,1467,95593360,Private room,,Auckland,,Auckland Central East,24,4.5,2,1.0,,64.0,,"Gorgeous View Apartment, Lots of Fresh Air",2017-07-19 01:26:33.247537,-36.846145,174.771669,0101000020E6100000C9CA2F83B1D865404356B77A4E6C42C0
9889118,1467,50873405,Private room,,Auckland,,Mairangi Bay,8,4.5,2,1.0,,75.0,,Matipo Magic,2017-07-19 01:26:31.931389,-36.744051,174.749741,0101000020E61000000D6FD6E0FDD765402EC72B103D5F42C0
2118262,1467,1410835,Private room,,Auckland,,Kingsland,41,5.0,2,1.0,,72.0,,Cozy & Comfy in Kingsland,2017-07-19 01:26:31.928221,-36.872255,174.745234,0101000020E6100000C13BF9F4D8D76540E162450DA66F42C0
17279898,1467,116396074,Private room,,Auckland,,Lake Pupuke,0,0.0,2,1.0,,75.0,,Modern Room! Milford Beach Location! Awesome!!!,2017-07-19 01:26:31.926112,-36.767733,174.764344,0101000020E61000009A5C8C8175D86540AD872F13456242C0
18492629,1467,128318194,Private room,,Auckland,,Albany,0,0.0,2,1.0,,68.0,,Beautiful Master Bedroom,2017-07-19 01:26:31.920463,-36.727985,174.697174,0101000020E6100000E333D93F4FD66540417DCB9C2E5D42C0
16797381,1467,33626540,Private room,,Auckland,,Orakei North,4,5.0,2,1.0,,75.0,,Queen size room close to city,2017-07-19 01:26:31.914086,-36.85993,174.814079,0101000020E6100000882B67EF0CDA6540B56CAD2F126E42C0
1647034,1467,8740360,Private room,,Auckland,,Ponsonby East,13,5.0,2,1.0,,72.0,,Twin View Ponsonby Hard to Beat Location!,2017-07-19 01:26:31.909731,-36.850359,174.741064,0101000020E6100000C687D9CBB6D76540FC6D4F90D86C42C0
14358350,1467,88025569,Private room,,Auckland,,Beachlands-Maraetai,19,5.0,2,1.0,,64.0,,The Brae,2017-07-19 01:26:12.461343,-36.88166,175.038593,0101000020E6100000581B63273CE165407E18213CDA7042C0
6417347,1467,33477209,Private room,,Auckland,,Waiheke Island,4,5.0,2,1.0,,75.0,,Aroha Room - New Queen Bed/Netflix,2017-07-19 01:26:12.458551,-36.787487,175.051263,0101000020E6100000D68F4DF2A3E165403883BF5FCC6442C0
13401380,1467,55084628,Private room,,Auckland,,Waiheke Island,62,5.0,2,1.0,,75.0,,Stylish & airy Oneroa studio - walk everywhere!,2017-07-19 01:26:12.448523,-36.778649,175.004178,0101000020E61000009BABE63922E0654014083BC5AA6342C0
17951505,1467,123177389,Private room,,Auckland,,Long Bay,4,5.0,4,1.0,,68.0,,New & Modern house and cool hosts,2017-07-19 01:26:10.760131,-36.689654,174.742334,0101000020E6100000AF963B33C1D765401DC70F95465842C0
11552163,1467,60988117,Private room,,Auckland,,Point Chevalier East,17,4.5,2,1.0,,64.0,,Stylish Comfy Point Chevalier House,2017-07-19 01:26:10.754217,-36.861163,174.704177,0101000020E61000000D33349E88D665403BC3D4963A6E42C0
829228,1467,4345100,Private room,,Auckland,,St Marys,34,5.0,2,1.0,,78.0,,Guest Room Close To City,2017-07-19 01:26:10.744141,-36.843994,174.740587,0101000020E6100000F81A82E3B2D765409702D2FE076C42C0
18196438,1467,52824907,Private room,,Auckland,,Kohimarama East,0,0.0,2,1.0,,68.0,,Sunny & Modern close to beach,2017-07-19 01:26:09.454815,-36.861855,174.851193,0101000020E6100000B1321AF93CDB65407172BF43516E42C0
18361876,1467,124523449,Private room,,Auckland,,Sandringham North,1,0.0,2,1.0,,75.0,,LIONS TOUR 2017 - 3 MINS WALK (350m) TO EDEN PARK,2017-07-19 01:26:09.451937,-36.878741,174.741197,0101000020E6100000965CC5E2B7D76540C153C8957A7042C0
19496845,1467,93470017,Private room,,Auckland,,Epsom North,0,0.0,2,1.0,,75.0,,Sunny on Alpers close to Newmarket,2017-07-19 01:26:09.444277,-36.875843,174.77665,0101000020E610000007CE1951DAD865401CB7989F1B7042C0
18793954,1467,30882979,Private room,,Auckland,,North Harbour East,1,0.0,4,2.0,,68.0,,Albany Central Retreat,2017-07-19 01:26:08.021093,-36.738553,174.699237,0101000020E6100000E7E4452660D665406DAE9AE7885E42C0
9716995,1467,50162047,Private room,,Auckland,,Newton,30,5.0,2,1.0,,75.0,,360 - Warehouse conversion,2017-07-19 01:26:08.002288,-36.861196,174.761721,0101000020E6100000A5F5B70460D8654017B9A7AB3B6E42C0
17299209,1467,6612700,Private room,,Auckland,,Royal Oak,3,5.0,2,1.0,,72.0,,"Stylish, garden suite with private entrance",2017-07-19 01:26:07.998371,-36.902586,174.760695,0101000020E610000062670A9D57D86540EAE923F0877342C0
17979472,1467,19318208,Private room,,Auckland,,Kingsland,0,0.0,2,1.0,,64.0,,Auckland (Kingsland) Walk to Eden Park,2017-07-19 01:26:07.995815,-36.870628,174.745445,0101000020E6100000EFFE78AFDAD76540AF7D01BD706F42C0
18233196,1467,44631929,Private room,,Auckland,,Riverhead Urban,0,0.0,2,0.0,,72.0,,Riverhead retreat,2017-07-19 01:26:07.992910,-36.751959,174.593134,0101000020E6100000A98427F4FAD2654068774831406042C0
4711047,1467,24347519,Private room,,Auckland,,Stonefields,25,5.0,2,1.0,,64.0,,Stunning New Townhouse,2017-07-19 01:26:07.984497,-36.886962,174.845179,0101000020E61000008388D4B40BDB6540BA6587F8877142C0
18793706,1467,130812589,Private room,,Auckland,,Durham Green,0,0.0,2,2.0,,72.0,,The Peninsula Bay Auckland,2017-07-19 01:26:07.981957,-36.826002,174.650368,0101000020E6100000AD4B8DD0CFD465401E37FC6EBA6942C0
18855933,1467,101294074,Private room,,Auckland,,Auckland Central West,0,0.0,3,2.0,,75.0,,Sea Views in the City Center!,2017-07-19 01:26:06.660083,-36.851228,174.759583,0101000020E61000001FF301814ED8654041B8020AF56C42C0
4822844,1467,24834763,Private room,,Auckland,,Waiheke Island,34,5.0,2,1.0,,68.0,,Uphill Garden homestay,2017-07-19 01:26:06.657314,-36.792015,175.029198,0101000020E61000007AE3A430EFE0654081785DBF606542C0
7582317,1467,14074685,Private room,,Auckland,,Grey Lynn East,41,5.0,2,1.0,,68.0,,"Artist's unique villa, sunny, central (5 min walk)",2017-07-19 01:26:06.649711,-36.861887,174.744696,0101000020E6100000C9AEB48CD4D765407DEC2E50526E42C0
13228543,1467,74259258,Private room,,Auckland,,Auckland Central East,1,0.0,2,1.0,,72.0,,Stunning Character City Centre Apartment!,2017-07-19 01:26:06.644826,-36.849992,174.766493,0101000020E61000009DF3531C87D865404AEEB089CC6C42C0
7705729,1467,15914321,Private room,,Auckland,,Manurewa Central,7,5.0,1,1.0,,64.0,,Lovely character bungalow with Spa,2017-07-19 01:26:06.635933,-37.023419,174.893872,0101000020E6100000ECD973999ADC6540718DCF64FF8242C0
585268,1467,1571651,Private room,,Auckland,,Freemans Bay,45,4.5,3,1.0,,73.0,,Art House in the City - Upstairs ,2017-07-19 01:26:06.633509,-36.851085,174.750196,0101000020E6100000E1B20A9B01D86540DE8E705AF06C42C0
18755106,1467,127587766,Private room,,Auckland,,Mt Albert Central,1,0.0,4,2.0,,75.0,,Studio Space- within large bungalow.,2017-07-19 01:26:06.630773,-36.884309,174.716345,0101000020E6100000E674594CECD665407C478D09317142C0
10385524,1467,52484218,Private room,,Auckland,,Parnell West,11,4.5,2,1.0,,67.0,,Private setting in heart of Parnell,2017-07-19 01:26:06.623256,-36.860239,174.78221,0101000020E6100000551344DD07D9654033DFC14F1C6E42C0
16726709,1467,110896336,Private room,,Auckland,,Remuera West,10,4.5,2,0.0,,64.0,,"Spacious 40sqm studio in Remuera, Auckland, NZ",2017-07-19 01:26:06.619946,-36.872812,174.785303,0101000020E61000006CCEC13321D9654037C7B94DB86F42C0
17330384,1467,116634503,Private room,,Auckland,,Murvale,1,0.0,2,1.0,,75.0,,Sea and city views,2017-07-19 01:26:06.617509,-36.887702,174.920737,0101000020E6100000F3E670AD76DD6540014C1938A07142C0
11556535,1467,1628091,Private room,,Auckland,,Titirangi South,2,0.0,2,1.0,,75.0,,"Seaview B&B Auckland, Titirangi - Twin Bedroom",2017-07-19 01:26:06.614140,-36.940389,174.66686,0101000020E61000005760C8EA56D565405342B0AA5E7842C0
18233826,1467,89086406,Private room,,Auckland,,Point Chevalier South,0,0.0,2,1.0,,66.0,,Joy house双人房,2017-07-19 01:26:05.413356,-36.876418,174.71501,0101000020E610000004CAA65CE1D6654018D00B772E7042C0
17532460,1467,118909521,Private room,,Auckland,,Grey Lynn West,0,0.0,3,2.0,,75.0,,Grey Lynn Bungalow near Eden Park,2017-07-19 01:26:05.407230,-36.856461,174.734444,0101000020E6100000CA17B49080D7654055A69883A06D42C0
17840951,1467,28277222,Private room,,Auckland,,Beachlands-Maraetai,0,0.0,2,1.0,,75.0,,Seaview Maraetai Beach Mansion Master Bedroom (H),2017-07-19 01:26:05.402934,-36.878535,175.034528,0101000020E61000007BD976DA1AE1654018B2BAD5737042C0
18756554,1467,5872534,Private room,,Auckland,,Meadowbank North,0,0.0,2,1.0,,75.0,,Afternoon sunny room 90sec to train,2017-07-19 01:26:05.399317,-36.866451,174.820513,0101000020E61000002C9E7AA441DA6540124BCADDE76E42C0
16547747,1467,24448991,Private room,,Auckland,,Waitaramoa,0,0.0,2,1.0,,72.0,,Spacious master suite in beautiful home,2017-07-19 01:26:05.395991,-36.878798,174.789884,0101000020E61000004774CFBA46D9654026E5EE737C7042C0
16051431,1467,29826331,Private room,,Auckland,,Avondale South,0,0.0,2,1.0,,75.0,,double room in sunny friendly live in,2017-07-19 01:26:05.391544,-36.915524,174.700867,0101000020E61000000F7BA1806DD66540FF59F3E32F7542C0
17126165,1467,77548194,Private room,,Auckland,,Mt Victoria,1,0.0,2,1.0,,75.0,,Central Devonport (Weekend away),2017-07-19 01:26:05.389078,-36.827372,174.797017,0101000020E610000065ABCB2981D9654024D06053E76942C0
18657768,1467,129662501,Private room,,Auckland,,Westlake,0,0.0,1,1.0,,64.0,,Gorgeous house,2017-07-19 01:26:05.384956,-36.79008,174.757535,0101000020E610000069520ABA3DD86540A29C6857216542C0
14479096,1467,89289491,Private room,,Auckland,,Onehunga South East,3,5.0,2,1.0,,68.0,,Gorgeous Apartment! One Tree Hill & Harbour Views!,2017-07-19 01:26:05.382568,-36.918604,174.784609,0101000020E6100000B66455841BD96540C6FCDCD0947542C0
18185615,1467,122463676,Private room,,Auckland,,Mangere East,0,0.0,2,1.0,,75.0,,Rosella House Room2,2017-07-19 01:26:05.376296,-36.961228,174.836702,0101000020E6100000EECF4543C6DA6540EFFFE384097B42C0
19041352,1467,124827906,Private room,,Auckland,,Mission Bay,0,0.0,4,1.0,,68.0,,Sea-view Room in the Beachfront Guesthouse,2017-07-19 01:26:05.373518,-36.850395,174.832034,0101000020E61000001F65C405A0DA654049D74CBED96C42C0
8505956,1467,44789767,Private room,,Auckland,,Kohimarama East,16,5.0,7,1.0,,68.0,,Peaceful bush setting with pool,2017-07-19 01:26:03.984757,-36.863281,174.849512,0101000020E6100000E831CA332FDB65400C21E7FD7F6E42C0
5697151,1467,29537786,Private room,,Auckland,,Mission Bay,19,5.0,2,1.0,,64.0,,"Mission Bay, private modern house",2017-07-19 01:26:03.981774,-36.856785,174.834532,0101000020E6100000E5EE737CB4DA6540085A8121AB6D42C0
875599,1467,812688,Private room,,Auckland,,St Marys,68,5.0,1,1.0,,69.0,,"Comfort, Quiet in Ponsonby Heart!",2017-07-19 01:26:03.978842,-36.847037,174.746345,0101000020E61000000FD1E80EE2D7654040C05AB56B6C42C0
4425791,1467,2720938,Private room,,Auckland,,One Tree Hill Central,4,5.0,2,1.0,,64.0,,De Luxe King Bed 5 STAR SUPERHOST,2017-07-19 01:26:03.975957,-36.903598,174.788911,0101000020E61000008D0E48C23ED96540925D6919A97342C0
16547715,1467,10462785,Private room,,Auckland,,Mission Bay,1,0.0,2,0.0,,68.0,,"Mission Bay, best Spot in Auckland, Cafes, City",2017-07-19 01:26:03.972923,-36.860094,174.829339,0101000020E61000008449F1F189DA65402FBE688F176E42C0
4279584,1467,22218886,Private room,,Auckland,,Parnell West,11,4.0,2,1.0,,72.0,,Parnell Parnell ! Inner City Life.,2017-07-19 01:26:03.970164,-36.850673,174.778449,0101000020E61000005393E00DE9D865408C4B55DAE26C42C0
17224828,1467,115999476,Private room,,Auckland,,Waikowhai East,0,0.0,1,1.0,,70.0,,21/2 bedroom unit in sunny scenic Hillsborough,2017-07-19 01:26:03.962095,-36.925245,174.740747,0101000020E610000086730D33B4D76540CDE49B6D6E7642C0
13178236,1467,39098578,Private room,,Auckland,,Otimai,5,5.0,2,1.0,,68.0,,"White Room, Gym and Pool near Piha",2017-07-19 01:26:03.959508,-36.925891,174.624095,0101000020E61000001CD31396F8D365409354A698837642C0
17797576,1467,116189816,Private room,,Auckland,,Lake Pupuke,0,0.0,2,1.0,,75.0,,"宽敞明亮双人房一间,奥克兰北岸高尚社区,最多住2人",2017-07-19 01:26:03.950569,-36.769688,174.76143,0101000020E61000002F8672A25DD86540D40FEA22856242C0
8922963,1467,17308244,Private room,,Auckland,,Takapuna Central,6,5.0,2,1.0,,66.0,,Penthouse room on Takapuna Beach,2017-07-19 01:26:03.947006,-36.78482,174.775048,0101000020E6100000919A7631CDD86540959F54FB746442C0
7842370,1467,22164348,Private room,,Auckland,,Bayswater,28,4.5,2,1.0,,64.0,,Auckland Bayswater Double @ Annes,2017-07-19 01:26:03.941672,-36.813739,174.776887,0101000020E610000000362042DCD86540683D7C99286842C0
17882921,1467,122463676,Private room,,Auckland,,Mangere East,0,0.0,2,1.0,,75.0,,Rosella House Room1,2017-07-19 01:26:03.938208,-36.961342,174.836925,0101000020E61000008E06F016C8DA6540B82231410D7B42C0
16754409,1467,109776350,Private room,,Auckland,,Durham Green,2,0.0,2,1.0,,74.0,,Kawai House,2017-07-19 01:26:03.935204,-36.835887,174.661349,0101000020E6100000C1C760C529D5654066136058FE6A42C0
18011894,1467,123833301,Private room,,Auckland,,Dannemora,0,0.0,2,2.0,,75.0,,Easy access to public transport to Auxkland CBD,2017-07-19 01:26:03.930905,-36.928308,174.922274,0101000020E61000006F7EC34483DD6540BE4EEACBD27642C0
16900913,1467,3734576,Private room,,Auckland,,Sherbourne,1,0.0,1,1.0,,75.0,,Superbly located central bedroom,2017-07-19 01:26:02.559563,-36.875231,174.75736,0101000020E61000008EE9094B3CD8654002B9C491077042C0
16975844,1467,108205735,Private room,,Auckland,,Kilkenny,0,0.0,2,1.0,,79.0,,Twin King single room,2017-07-19 01:26:02.556962,-36.924995,174.926964,0101000020E6100000381268B0A9DD654055FB743C667642C0
14456623,1467,57456558,Private room,,Auckland,,Ponsonby East,0,0.0,3,1.0,,64.0,,"Townhouse: Big Bedroom w/Ensuite, Office & Balcony",2017-07-19 01:26:02.553993,-36.853086,174.740707,0101000020E6100000629D2ADFB3D7654075560BEC316D42C0
16589411,1467,66235757,Private room,,Auckland,,Birkenhead East,6,5.0,2,3.0,,73.0,,Cliff top Master Guest with stunning harbour views,2017-07-19 01:26:02.549574,-36.820863,174.736403,0101000020E6100000A435069D90D765408CBFED09126942C0
7779375,1467,38805104,Private room,,Auckland,,Remuera West,4,5.0,2,1.0,,67.0,,Villa in heart of Newmarket,2017-07-19 01:26:02.546072,-36.869477,174.780054,0101000020E6100000A663CE33F6D86540E6CFB7054B6F42C0
17332863,1467,117038039,Private room,,Auckland,,Torbay,1,0.0,2,1.0,,64.0,,British Lions visitors - Seaside Torbay,2017-07-19 01:26:02.537171,-36.696656,174.760407,0101000020E6100000C8940F4155D86540F54718062C5942C0
17324189,1467,116934231,Private room,,Auckland,,Castor Bay,6,4.5,2,1.0,,67.0,,Seaview Retreat – Villa overlooking Milford beach2,2017-07-19 01:26:02.534771,-36.763853,174.764631,0101000020E610000040506EDB77D86540CAF962EFC56142C0
16883858,1467,53484482,Private room,,Auckland,,Mt Victoria,0,0.0,2,0.0,,75.0,,Devonport arts and craft,2017-07-19 01:26:02.529710,-36.823592,174.799046,0101000020E6100000FDBFEAC891D96540A59F70766B6942C0
17370136,1467,117388065,Private room,,Auckland,,Hillsborough East,0,0.0,1,2.0,,75.0,,TWO STOREY TOWNHOUSE,2017-07-19 01:26:02.525481,-36.911349,174.76848,0101000020E61000002A745E6397D86540041F8315A77442C0
15633796,1467,81016444,Private room,,Auckland,,Freemans Bay,28,5.0,2,1.0,,67.0,,"Modern, comfortable base for exploring",2017-07-19 01:26:02.520500,-36.848281,174.752344,0101000020E6100000F06AB93313D86540BA68C878946C42C0
18881258,1467,6594157,Private room,,Auckland,,Mt Hobson,0,0.0,2,1.0,,67.0,,A quiet space in the big city,2017-07-19 01:26:02.515967,-36.881922,174.790709,0101000020E6100000E4F4F57C4DD96540BCCFF1D1E27042C0
16070166,1467,77432338,Private room,,Auckland,,Auckland Central West,0,0.0,2,1.0,,75.0,,Seaview bedroom,2017-07-19 01:26:02.513113,-36.846636,174.761426,0101000020E61000005F0A0F9A5DD86540E1CE85915E6C42C0
19044599,1467,132352556,Private room,,Auckland,,Totara Heights,0,0.0,2,1.0,,64.0,,Luxurious double room at The Mount,2017-07-19 01:26:02.510344,-37.005267,174.920012,0101000020E6100000AF7D01BD70DD6540C05FCC96AC8042C0
2413741,1467,12337423,Private room,,Auckland,,One Tree Hill East,21,5.0,1,1.0,,68.0,,"Quiet, Professional, Preferred",2017-07-19 01:26:00.669502,-36.895985,174.794413,0101000020E61000008DD0CFD46BD96540715AF0A2AF7242C0
17545880,1467,119034694,Private room,,Auckland,,Parnell East,0,0.0,2,1.0,,75.0,,Historic home in Parnell,2017-07-19 01:26:00.665689,-36.860611,174.78875,0101000020E61000000AD7A3703DD96540F7C95180286E42C0
13519499,1467,7081110,Private room,,Auckland,,Auckland Harbourside,0,0.0,2,1.0,,64.0,,CBD Penthouse with Private Balcony Seaview,2017-07-19 01:26:00.661256,-36.844963,174.771928,0101000020E6100000BC5B59A2B3D865403FAA61BF276C42C0
16531895,1467,33235451,Private room,,Auckland,,Mellons Bay,0,0.0,1,1.0,,67.0,,"luxurious room, 3 mintes to the sea, beach",2017-07-19 01:26:00.656608,-36.886546,174.927477,0101000020E61000005AD93EE4ADDD65402733DE567A7142C0
17706541,1467,117206902,Private room,,Auckland,,Newton,15,5.0,2,1.0,,67.0,,Cozy room with Parking Included,2017-07-19 01:26:00.654355,-36.861432,174.758182,0101000020E61000004FCDE50643D865402BDD5D67436E42C0
16479021,1467,108174656,Private room,,Auckland,,Bucklands Beach South,7,4.5,3,2.0,,68.0,,Sunny private paradise close to Eastern beaches,2017-07-19 01:26:00.650701,-36.881779,174.910913,0101000020E61000000A10053326DD654059A65F22DE7042C0
17161596,1467,115438537,Private room,,Auckland,,Orakei North,1,0.0,2,1.0,,72.0,,K&B's Orakei B&B,2017-07-19 01:26:00.646228,-36.852701,174.812309,0101000020E6100000E3A7716FFED965401D226E4E256D42C0
15535325,1467,97692017,Private room,,Auckland,,Cockle Bay,0,0.0,1,1.0,,68.0,,COCKLE BAY many sunny clean beaches,2017-07-19 01:26:00.643470,-36.899195,174.938709,0101000020E6100000BFEE74E709DE654005DD5ED2187342C0
13719168,1467,80181534,Private room,,Auckland,,Royal Heights,20,5.0,3,0.0,,72.0,,"Quiet modern close to shops, transport",2017-07-19 01:26:00.641153,-36.833837,174.625181,0101000020E610000094A2957B01D46540EE98BA2BBB6A42C0
17818399,1467,116189816,Private room,,Auckland,,Lake Pupuke,0,0.0,1,1.0,,75.0,,"宽敞明亮双人房一间,奥克兰北岸高尚社区,最多住2人",2017-07-19 01:26:00.639045,-36.769073,174.762122,0101000020E6100000FD31AD4D63D86540499EEBFB706242C0
